Delay -5C 15C 35C 55C
1697.17024 0.033506 0.031861 0.030656 0.027827
1698.17093 0.032988 0.031443 0.030167 0.027703
1699.17162 0.032447 0.030967 0.02995 0.027396
1700.17231 0.03156 0.030368 0.029449 0.02693
1701.173 0.030921 0.029926 0.029042 0.026722
1702.17369 0.0303 0.029313 0.02848 0.026206
1703.17438 0.029501 0.028595 0.028228 0.025792
1704.17507 0.028744 0.027973 0.027602 0.025331
1705.17576 0.027955 0.027346 0.026841 0.024945
1706.17645 0.02719 0.026587 0.026371 0.024382
1707.17714 0.026364 0.025773 0.025647 0.02394
1708.17783 0.025524 0.025023 0.025004 0.023518
1709.17852 0.024602 0.024316 0.02445 0.022805
1710.17921 0.023894 0.023572 0.023855 0.022294
1711.1799 0.022891 0.022811 0.023042 0.02177
1712.18059 0.022117 0.022 0.022399 0.021076
1713.18128 0.020963 0.021207 0.021588 0.020555
1714.18197 0.020196 0.020296 0.020989 0.019847
1715.18266 0.01925 0.019683 0.020219 0.019208
1716.18335 0.018461 0.018882 0.0196 0.018534
1717.18404 0.017617 0.018027 0.018658 0.017645
1718.18473 0.016459 0.017224 0.017874 0.017238
1719.18542 0.015704 0.0164 0.017157 0.016614
1720.18611 0.014665 0.015533 0.01644 0.01592
1721.1868 0.013755 0.014701 0.01572 0.015166
1722.18749 0.012882 0.01391 0.014847 0.014593
1723.18818 0.012126 0.013243 0.014208 0.013765
1724.18887 0.011076 0.01239 0.013464 0.013305
1725.18956 0.01036 0.011615 0.01264 0.012606
1726.19025 0.009594 0.010872 0.011849 0.011914
1727.19094 0.008743 0.010087 0.011255 0.011202
1728.19163 0.008023 0.009371 0.010497 0.010529
1729.19232 0.007177 0.008675 0.009715 0.009923
1730.19301 0.006375 0.007824 0.009092 0.00932
1731.1937 0.005776 0.007221 0.008375 0.008526
1732.19439 0.005077 0.006291 0.007677 0.007973
1733.19508 0.004167 0.005872 0.006965 0.0074
1734.19577 0.003487 0.005067 0.006368 0.006746
1735.19646 0.002873 0.004571 0.00592 0.006278
1736.19715 0.002343 0.003972 0.005194 0.005584
1737.19784 0.001599 0.003346 0.00463 0.005163
1738.19853 0.001199 0.002998 0.003956 0.004528
1739.19922 0.000472 0.002257 0.003579 0.004055
1740.19991 -1.8e-05 0.001728 0.003004 0.003469
1741.2006 -0.000537 0.001399 0.00233 0.003089
1742.20129 -0.00094 0.000728 0.001954 0.002447
1743.20198 -0.0013 0.000434 0.001533 0.002072
1744.20267 -0.001726 -0.00015 0.00109 0.001556
1745.20336 -0.00192 -0.000354 0.000752 0.001279
1746.20405 -0.002263 -0.000732 0.000331 0.001025
1747.20474 -0.002464 -0.00097 3.3e-05 0.000746
1748.20543 -0.002924 -0.001336 -0.000486 0.000437
1749.20612 -0.003105 -0.001534 -0.000548 5.5e-05
1750.20681 -0.00324 -0.001561 -0.000761 -0.000193
1751.2075 -0.003234 -0.00183 -0.000999 -0.000262
1752.20819 -0.003127 -0.001981 -0.001119 -0.00035
1753.20888 -0.003225 -0.001979 -0.001244 -0.000574
1754.20957 -0.003207 -0.002185 -0.001276 -0.000668
1755.21026 -0.003152 -0.002094 -0.001374 -0.000898
1756.21095 -0.003209 -0.002083 -0.001223 -0.000817
1757.21164 -0.003022 -0.001886 -0.001343 -0.000752
1758.21233 -0.002757 -0.002027 -0.001281 -0.000777
1759.21302 -0.002651 -0.001626 -0.00116 -0.000804
1760.21371 -0.002437 -0.001538 -0.00106 -0.00073
1761.2144 -0.002121 -0.001553 -0.000947 -0.000595
1762.21509 -0.001608 -0.001281 -0.000804 -0.000597
1763.21578 -0.00151 -0.000957 -0.000598 -0.000416
1764.21647 -0.001076 -0.000467 -0.000278 -5.6e-05
1765.21716 -0.000965 -0.000199 -0.000255 0.000136
1766.21785 -0.000511 -4.7e-05 0.000389 0.000111
1767.21854 7.4e-05 0.000553 0.000551 0.000546
1768.21923 0.000589 0.000742 0.00099 0.000728
1769.21992 0.001161 0.001257 0.001383 0.001077
1770.22061 0.001627 0.001825 0.001531 0.001489
1771.2213 0.002263 0.002221 0.002164 0.001734
1772.22199 0.002925 0.002553 0.002574 0.002042
1773.22268 0.003624 0.003179 0.003199 0.002669
1774.22337 0.004012 0.003838 0.003556 0.003076
1775.22406 0.004821 0.004342 0.004101 0.003455
1776.22475 0.005451 0.004875 0.004775 0.003778
1777.22544 0.00627 0.005607 0.005145 0.004338
1778.22613 0.006832 0.006219 0.005724 0.004866
1779.22682 0.007795 0.006935 0.006362 0.005398
1780.22751 0.00844 0.00771 0.007159 0.005931
1781.2282 0.0093 0.008181 0.0076 0.006572
1782.22889 0.009913 0.009083 0.008293 0.006929
1783.22958 0.010863 0.009715 0.008909 0.007634
1784.23027 0.01182 0.010623 0.009674 0.008034
1785.23096 0.012586 0.011077 0.010291 0.008775
1786.23165 0.01339 0.01204 0.010984 0.009379
1787.23234 0.014125 0.012618 0.011639 0.010017
1788.23303 0.015007 0.013345 0.012433 0.010435
1789.23372 0.015842 0.01395 0.013042 0.01118
1790.23441 0.016508 0.01495 0.01374 0.01176
1791.2351 0.01747 0.015739 0.014452 0.01253
1792.23579 0.018494 0.016496 0.015034 0.013076
1793.23648 0.019211 0.017281 0.015864 0.013545
1794.23717 0.020294 0.018082 0.016519 0.014208
1795.23786 0.020874 0.018786 0.01724 0.014688
1796.23855 0.021761 0.019617 0.017914 0.015413
1797.23924 0.022381 0.02018 0.018435 0.016124
1798.23993 0.02315 0.021062 0.019217 0.016665
1799.24062 0.023937 0.021559 0.019909 0.017268
1800.24131 0.024844 0.022544 0.020392 0.017892
1801.242 0.025662 0.023015 0.021068 0.018452
1802.24269 0.026432 0.02381 0.021975 0.018908
1803.24338 0.027055 0.024497 0.022311 0.019578
1804.24407 0.027766 0.025093 0.023135 0.019914
1805.24476 0.028473 0.025808 0.023701 0.020726
1806.24545 0.028906 0.026447 0.024166 0.021268
1807.24614 0.0299 0.027017 0.024552 0.02155
1808.24683 0.03021 0.027694 0.025264 0.02224
1809.24752 0.031059 0.028054 0.025808 0.022596
1810.24821 0.031619 0.02862 0.026272 0.023142
1811.2489 0.031947 0.029242 0.026643 0.023425
1812.24959 0.032523 0.029647 0.027186 0.0238
1813.25028 0.032599 0.02989 0.02751 0.024177
1814.25097 0.033258 0.030394 0.027795 0.024638
1815.25166 0.033631 0.030578 0.028215 0.0249
1816.25235 0.033741 0.031052 0.028426 0.025287
1817.25304 0.033981 0.031327 0.028619 0.02535
1818.25373 0.034014 0.031413 0.02884 0.025665
1819.25442 0.034253 0.03172 0.029 0.025633
1820.25511 0.034319 0.031755 0.029006 0.025786
1821.2558 0.034323 0.031798 0.029077 0.025883
1822.25649 0.0342 0.031862 0.029022 0.025888
1823.25718 0.034081 0.031815 0.029198 0.025934
1824.25787 0.033975 0.031504 0.029023 0.025948
1825.25856 0.033727 0.031542 0.028914 0.025937
1826.25925 0.033584 0.031181 0.028743 0.025811
1827.25994 0.032962 0.030943 0.028529 0.025549
1828.26063 0.032785 0.030622 0.028334 0.025488
1829.26132 0.032385 0.030382 0.027862 0.025302
1830.26201 0.031868 0.030076 0.027759 0.025001
1831.2627 0.031277 0.02959 0.027261 0.024674
1832.26339 0.030826 0.029303 0.026945 0.024205
1833.26408 0.030117 0.02857 0.02633 0.024101
1834.26477 0.029631 0.028107 0.026059 0.023468
1835.26546 0.028929 0.027349 0.025442 0.023291
1836.26615 0.028151 0.026793 0.024866 0.022778
1837.26684 0.027455 0.026208 0.0245 0.022289
1838.26753 0.026706 0.025496 0.023878 0.021965
1839.26822 0.025863 0.024781 0.023215 0.021364
1840.26891 0.025008 0.02406 0.022767 0.020907
1841.2696 0.024216 0.023266 0.022205 0.020386
1842.27029 0.023269 0.02262 0.021162 0.019697
1843.27098 0.02234 0.021706 0.020513 0.019108
1844.27167 0.021391 0.020954 0.019725 0.018542
1845.27236 0.020394 0.020119 0.019104 0.017857
1846.27305 0.019487 0.019192 0.018332 0.017276
1847.27374 0.01846 0.018374 0.017537 0.016631
1848.27443 0.017451 0.017426 0.016704 0.015951
1849.27512 0.01663 0.016644 0.015991 0.015299
1850.27581 0.015543 0.015616 0.015197 0.014513
1851.2765 0.014297 0.014717 0.014467 0.013991
1852.27719 0.013385 0.01389 0.013484 0.013035
1853.27788 0.012241 0.012838 0.012577 0.012437
1854.27857 0.011121 0.011765 0.011866 0.011681
1855.27926 0.010217 0.010924 0.010996 0.010978
1856.27995 0.009027 0.010001 0.010356 0.010328
1857.28064 0.008125 0.009173 0.009366 0.0097
1858.28133 0.007146 0.008129 0.008598 0.008985
1859.28202 0.006048 0.007207 0.007829 0.008128
1860.28271 0.004943 0.006199 0.00693 0.007383
1861.2834 0.003863 0.00544 0.006189 0.006756
1862.28409 0.003003 0.004666 0.005195 0.006047
1863.28478 0.002266 0.003538 0.004706 0.005383
1864.28547 0.001277 0.002837 0.003943 0.00469
1865.28616 0.000306 0.001937 0.003175 0.004048
1866.28685 -0.000447 0.001289 0.002336 0.003511
1867.28754 -0.001307 0.000542 0.00198 0.002781
1868.28823 -0.002267 -0.000332 0.000991 0.002279
1869.28892 -0.002938 -0.00102 0.000527 0.001667
1870.28961 -0.003631 -0.00161 -0.000207 0.001103
1871.2903 -0.00416 -0.00251 -0.000757 0.000466
1872.29099 -0.004895 -0.002972 -0.001333 -3.6e-05
1873.29168 -0.005439 -0.003408 -0.001879 -0.000555
1874.29237 -0.006086 -0.003812 -0.00228 -0.000974
1875.29306 -0.006648 -0.004483 -0.002651 -0.001476
1876.29375 -0.007017 -0.004807 -0.003155 -0.001827
1877.29444 -0.007398 -0.005266 -0.003622 -0.002115
1878.29513 -0.007706 -0.005607 -0.003858 -0.002473
1879.29582 -0.007762 -0.005776 -0.004091 -0.002762
1880.29651 -0.007999 -0.005927 -0.004427 -0.003029
1881.2972 -0.008119 -0.006016 -0.004506 -0.00319
1882.29789 -0.008098 -0.006089 -0.004752 -0.003391
1883.29858 -0.008222 -0.00626 -0.004827 -0.003539
1884.29927 -0.008154 -0.006068 -0.004677 -0.00363
1885.29996 -0.008132 -0.005951 -0.004749 -0.003532
1886.30065 -0.007894 -0.005749 -0.004757 -0.003542
1887.30134 -0.007484 -0.005502 -0.004635 -0.003598
1888.30203 -0.006844 -0.005345 -0.004317 -0.003541
1889.30272 -0.006809 -0.005003 -0.004092 -0.003411
1890.30341 -0.006048 -0.004525 -0.003828 -0.0032
1891.3041 -0.005692 -0.004139 -0.003736 -0.002938
1892.30479 -0.004806 -0.003413 -0.003293 -0.002827
1893.30548 -0.004509 -0.002997 -0.002882 -0.00254
1894.30617 -0.003471 -0.002486 -0.002499 -0.002244
1895.30686 -0.00293 -0.00176 -0.001975 -0.0018
1896.30755 -0.002001 -0.001112 -0.001487 -0.00151
1897.30824 -0.001181 -0.000587 -0.000962 -0.001067
1898.30893 -0.000495 0.000416 -0.000272 -0.000568
1899.30962 0.0005 0.00117 0.000399 -5.2e-05
1900.31031 0.001399 0.001752 0.00085 0.000418
1901.311 0.002572 0.002817 0.001738 0.000995
1902.31169 0.003468 0.003542 0.002274 0.001393
1903.31238 0.004522 0.004544 0.002938 0.002063
1904.31307 0.005592 0.005244 0.003767 0.002628
1905.31376 0.006643 0.006359 0.004459 0.003112
1906.31445 0.007731 0.007251 0.005286 0.003842
1907.31514 0.008517 0.008278 0.005883 0.004579
1908.31583 0.009855 0.009061 0.006826 0.005235
1909.31652 0.010842 0.010095 0.007511 0.005731
1910.31721 0.012022 0.010922 0.008328 0.006491
1911.3179 0.013029 0.012105 0.009223 0.007092
1912.31859 0.014212 0.012787 0.01006 0.007857
1913.31928 0.015239 0.01391 0.010784 0.008597
1914.31997 0.016302 0.014728 0.011747 0.00925
1915.32066 0.017396 0.015982 0.012666 0.009916
1916.32135 0.018657 0.016913 0.013373 0.010625
1917.32204 0.019568 0.01764 0.014168 0.011452
1918.32273 0.020434 0.018595 0.014909 0.012118
1919.32342 0.021561 0.019554 0.015825 0.012687
1920.32411 0.02257 0.020338 0.016687 0.013533
1921.3248 0.023429 0.021117 0.017159 0.014244
1922.32549 0.02445 0.02208 0.01815 0.014892
1923.32618 0.025349 0.022684 0.019037 0.015488
1924.32687 0.026264 0.023597 0.019461 0.016233
1925.32756 0.026902 0.024316 0.020159 0.016727
1926.32825 0.027734 0.025055 0.020869 0.017391
1927.32894 0.028407 0.025696 0.021539 0.018015
1928.32963 0.029311 0.026348 0.022154 0.018601
1929.33032 0.029739 0.027075 0.022714 0.019216
1930.33101 0.030339 0.027371 0.023449 0.019686
1931.3317 0.030933 0.028028 0.02397 0.020124
1932.33239 0.031639 0.028528 0.024519 0.020565
1933.33308 0.032018 0.029088 0.02502 0.021186
1934.33377 0.032615 0.029399 0.025505 0.021524
1935.33446 0.032999 0.029754 0.025802 0.022095
1936.33515 0.03338 0.030059 0.026269 0.022578
1937.33584 0.033572 0.030417 0.02675 0.02289
1938.33653 0.033942 0.030656 0.026995 0.023216
1939.33722 0.033955 0.030949 0.027304 0.0236
1940.33791 0.034265 0.031097 0.027583 0.023839
1941.3386 0.034135 0.031176 0.027867 0.024013
1942.33929 0.03447 0.031355 0.028037 0.024249
1943.33998 0.034457 0.031349 0.028245 0.024305
1944.34067 0.034342 0.031344 0.028294 0.024589
1945.34136 0.034323 0.031117 0.02844 0.024696
1946.34205 0.033987 0.03114 0.028509 0.024871
1947.34274 0.033845 0.030673 0.028261 0.024992
1948.34343 0.033418 0.030776 0.028464 0.024849
1949.34412 0.033073 0.030358 0.028153 0.024942
1950.34481 0.032744 0.030236 0.028096 0.024863
1951.3455 0.032323 0.029671 0.027816 0.024632
1952.34619 0.031812 0.029421 0.027724 0.024516
1953.34688 0.031217 0.028674 0.027283 0.024559
1954.34757 0.030445 0.028221 0.027095 0.024192
1955.34826 0.029881 0.027785 0.026804 0.023842
1956.34895 0.029285 0.027089 0.026396 0.023566
1957.34964 0.02844 0.026492 0.025841 0.023222
1958.35033 0.027623 0.025585 0.025287 0.022863
1959.35102 0.026838 0.025131 0.024862 0.022618
1960.35171 0.026045 0.024319 0.024139 0.022084
1961.3524 0.025019 0.023511 0.023493 0.021623
1962.35309 0.024042 0.022653 0.023153 0.021333
1963.35378 0.023111 0.022033 0.022402 0.02052
1964.35447 0.022231 0.02097 0.021808 0.020067
1965.35516 0.021109 0.020293 0.021155 0.01955
1966.35585 0.020278 0.019477 0.020417 0.019059
1967.35654 0.019224 0.018648 0.019566 0.018434
1968.35723 0.018076 0.017832 0.018952 0.01772
1969.35792 0.01717 0.016958 0.018309 0.016997
1970.35861 0.016161 0.016132 0.01745 0.016533
1971.3593 0.01519 0.015245 0.01657 0.015889
1972.35999 0.014332 0.014345 0.015867 0.015298
1973.36068 0.01311 0.013446 0.015188 0.014601
1974.36137 0.012211 0.012632 0.014256 0.014195
1975.36206 0.011164 0.011765 0.013639 0.013408
1976.36275 0.010233 0.011011 0.012833 0.012529
1977.36344 0.009331 0.010173 0.012241 0.011969
1978.36413 0.00852 0.009406 0.011568 0.011392
1979.36482 0.007552 0.008704 0.010787 0.010746
1980.36551 0.006689 0.007808 0.010053 0.010172
1981.3662 0.005933 0.007085 0.009262 0.009478
1982.36689 0.005047 0.006451 0.008548 0.008908
1983.36758 0.004276 0.005728 0.007992 0.008265
1984.36827 0.003523 0.004982 0.007213 0.007736
1985.36896 0.002887 0.004423 0.006584 0.007171
1986.36965 0.002043 0.003573 0.00597 0.006525
1987.37034 0.001491 0.003167 0.005182 0.006009
1988.37103 0.000638 0.002472 0.004636 0.005428
1989.37172 6.5e-05 0.001836 0.004014 0.004828
1990.37241 -0.000411 0.001356 0.003523 0.004339
1991.3731 -0.001078 0.000797 0.002966 0.003688
1992.37379 -0.00142 0.000235 0.002364 0.003363
1993.37448 -0.0019 -0.000168 0.002016 0.002823
1994.37517 -0.002476 -0.000374 0.001282 0.002529
1995.37586 -0.002649 -0.000836 0.001044 0.00198
1996.37655 -0.003254 -0.001296 0.000773 0.001786
1997.37724 -0.00327 -0.001454 0.000277 0.001343
1998.37793 -0.003512 -0.001879 -8.1e-05 0.000883
1999.37862 -0.003906 -0.002031 -0.000471 0.00058
2000.37931 -0.003856 -0.002265 -0.00078 0.000158
2001.38 -0.004307 -0.002403 -0.000963 1e-06
2002.38069 -0.004282 -0.00261 -0.001323 -0.000216
2003.38138 -0.004234 -0.002716 -0.001297 -0.00057
2004.38207 -0.004216 -0.002591 -0.001665 -0.000717
2005.38276 -0.004173 -0.002722 -0.001595 -0.000843
2006.38345 -0.004104 -0.002598 -0.001727 -0.000945
2007.38414 -0.0042 -0.002635 -0.001706 -0.001122
2008.38483 -0.0038 -0.002539 -0.001857 -0.001141
2009.38552 -0.003688 -0.002423 -0.001832 -0.001245
2010.38621 -0.003501 -0.002416 -0.001747 -0.001236
2011.3869 -0.003101 -0.002301 -0.001657 -0.001289
2012.38759 -0.002776 -0.001789 -0.001831 -0.001387
2013.38828 -0.002639 -0.001696 -0.001531 -0.001189
2014.38897 -0.002086 -0.001227 -0.001516 -0.001083
2015.38966 -0.001862 -0.001106 -0.001252 -0.000932
2016.39035 -0.001356 -0.000678 -0.001044 -0.000801
2017.39104 -0.000962 -0.000413 -0.000695 -0.000636
2018.39173 -0.000322 -0.000111 -0.000367 -0.000424
2019.39242 0.000121 0.000354 -0.000119 -0.000192
2020.39311 0.000875 0.000831 1.7e-05 0.000183
2021.3938 0.001245 0.001372 0.000482 0.000258
2022.39449 0.001986 0.001734 0.000997 0.000581
2023.39518 0.002432 0.002438 0.001273 0.000948
2024.39587 0.003241 0.002914 0.001744 0.001243
2025.39656 0.003771 0.003449 0.002227 0.001568
2026.39725 0.00461 0.004074 0.002696 0.002061
2027.39794 0.005424 0.004626 0.00319 0.002583
2028.39863 0.005878 0.005176 0.003687 0.00289
2029.39932 0.006812 0.005811 0.004178 0.003257
2030.40001 0.007296 0.006431 0.004912 0.003729
2031.4007 0.00805 0.007028 0.005254 0.00407
2032.40139 0.008817 0.007753 0.005785 0.00466
2033.40208 0.009524 0.008381 0.006312 0.005143
2034.40277 0.010542 0.008981 0.007004 0.005635
2035.40346 0.010996 0.009596 0.007448 0.005999
2036.40415 0.011805 0.010374 0.008333 0.006556
2037.40484 0.012526 0.010952 0.00873 0.007097
2038.40553 0.013479 0.011699 0.009383 0.007535
2039.40622 0.014044 0.012257 0.00991 0.008099
2040.40691 0.01489 0.012904 0.01047 0.008732
2041.4076 0.015416 0.013407 0.011297 0.009188
2042.40829 0.016162 0.014278 0.011804 0.009714
2043.40898 0.016893 0.014884 0.012392 0.010085
2044.40967 0.017503 0.015471 0.012701 0.010761
2045.41036 0.018271 0.015941 0.013413 0.010985
2046.41105 0.018897 0.016581 0.013954 0.01158
2047.41174 0.019513 0.017012 0.014551 0.012128
2048.41243 0.020017 0.017611 0.01503 0.012567
2049.41312 0.020755 0.018277 0.015595 0.012884
2050.41381 0.021266 0.018535 0.016117 0.013582
2051.4145 0.021789 0.019419 0.016544 0.013926
2052.41519 0.022256 0.019789 0.017008 0.014459
2053.41588 0.022663 0.020199 0.01762 0.014729
2054.41657 0.023353 0.020875 0.018041 0.015211
2055.41726 0.023615 0.021136 0.01835 0.015764
2056.41795 0.024127 0.021618 0.018901 0.016111
2057.41864 0.024483 0.022049 0.01919 0.016383
2058.41933 0.024923 0.022427 0.019771 0.016695
2059.42002 0.025223 0.022695 0.020111 0.017085
2060.42071 0.025778 0.023083 0.020327 0.017595
2061.4214 0.02599 0.023332 0.020815 0.017758
2062.42209 0.026094 0.023707 0.021044 0.018102
2063.42278 0.026359 0.023853 0.021349 0.018318
2064.42347 0.026587 0.024016 0.021519 0.018718
2065.42416 0.026864 0.024449 0.021925 0.018915
2066.42485 0.026947 0.024504 0.022009 0.019066
2067.42554 0.027016 0.024771 0.02216 0.019263
2068.42623 0.027124 0.024955 0.022303 0.01937
2069.42692 0.027497 0.024942 0.022613 0.019659
2070.42761 0.027082 0.025012 0.022646 0.01973
2071.4283 0.027216 0.02503 0.02278 0.019934
2072.42899 0.027374 0.025013 0.022886 0.019978
2073.42968 0.027008 0.025218 0.02286 0.020067
2074.43037 0.027097 0.025234 0.023027 0.019997
2075.43106 0.027059 0.024942 0.022969 0.020119
2076.43175 0.026811 0.024742 0.022892 0.020111
2077.43244 0.026624 0.024701 0.022942 0.020122
2078.43313 0.026496 0.024713 0.022735 0.020035
2079.43382 0.026407 0.024691 0.022843 0.020197
2080.43451 0.026006 0.02427 0.02277 0.02011
2081.4352 0.025744 0.024194 0.022591 0.020092
2082.43589 0.025433 0.024014 0.022286 0.019756
2083.43658 0.025137 0.023794 0.022123 0.01961
2084.43727 0.024956 0.02348 0.021866 0.019455
2085.43796 0.024425 0.023066 0.021743 0.019179
2086.43865 0.024055 0.022941 0.021409 0.019129
2087.43934 0.023612 0.022223 0.020934 0.018874
2088.44003 0.022991 0.021991 0.020515 0.01865
2089.44072 0.022711 0.021541 0.020307 0.018375
2090.44141 0.021991 0.021332 0.020012 0.018074
2091.4421 0.021675 0.020565 0.019624 0.017677
2092.44279 0.020924 0.020335 0.019237 0.01729
2093.44348 0.020449 0.019787 0.01876 0.016928
2094.44417 0.019913 0.01918 0.018118 0.016691
2095.44486 0.019312 0.018809 0.017915 0.016165
2096.44555 0.018775 0.01835 0.017351 0.015645
2097.44624 0.017811 0.01771 0.016832 0.015436
2098.44693 0.017357 0.017194 0.016327 0.015033
2099.44762 0.016677 0.016326 0.015736 0.014521
2100.44831 0.016141 0.015895 0.015315 0.014119
2101.449 0.015251 0.015246 0.01471 0.013604
2102.44969 0.014741 0.014637 0.014183 0.013169
2103.45038 0.013958 0.014102 0.013542 0.012739
2104.45107 0.013224 0.01347 0.013069 0.01209
2105.45176 0.012687 0.012872 0.012507 0.011591
2106.45245 0.01174 0.012152 0.011967 0.01111
2107.45314 0.011198 0.011526 0.011288 0.01071
2108.45383 0.010558 0.010933 0.010781 0.010104
2109.45452 0.009785 0.010382 0.010178 0.009651
2110.45521 0.009107 0.009729 0.009772 0.009263
2111.4559 0.008233 0.009088 0.009023 0.008783
2112.45659 0.007745 0.008513 0.008454 0.008272
2113.45728 0.007052 0.007727 0.007998 0.007763
2114.45797 0.006293 0.007351 0.0074 0.007359
2115.45866 0.005716 0.006621 0.006778 0.006747
2116.45935 0.005021 0.006029 0.006206 0.00624
2117.46004 0.00444 0.00552 0.005655 0.005857
2118.46073 0.003882 0.004927 0.005167 0.00526
2119.46142 0.00312 0.004434 0.004773 0.004864
2120.46211 0.002473 0.003784 0.00411 0.004404
2121.4628 0.001946 0.003376 0.003806 0.004111
2122.46349 0.001472 0.002707 0.003259 0.003605
2123.46418 0.000833 0.002237 0.002733 0.003054
2124.46487 0.000332 0.001812 0.002367 0.002774
2125.46556 -0.000251 0.001187 0.001835 0.002366
2126.46625 -0.000548 0.000939 0.001545 0.002045
2127.46694 -0.00089 0.000519 0.001224 0.001582
2128.46763 -0.001243 -8.6e-05 0.000689 0.001339
2129.46832 -0.001726 -0.000363 0.000406 0.00093
2130.46901 -0.002162 -0.000665 -0.000131 0.000644
2131.4697 -0.00254 -0.00095 -0.000355 0.000503
