Delay -5C 15C 35C 55C 70C
-856.59064 5.2e-05 -0.000204 -6.8e-05 8.9e-05 5e-06
-855.58995 -0.000118 1.3e-05 -3.1e-05 0 3e-06
-854.58926 -0.000101 -5.9e-05 5.4e-05 1.5e-05 2.2e-05
-853.58857 8.4e-05 -3.8e-05 -2.8e-05 -9.9e-05 5.2e-05
-852.58788 8.2e-05 -3.6e-05 -5.7e-05 -4.3e-05 -7.2e-05
-851.58719 0.000154 -0.000153 -4.6e-05 5.1e-05 -1.5e-05
-850.5865 -2e-05 -0.0001 -3.4e-05 7.5e-05 1e-05
-849.58581 0.000143 -7.5e-05 -8.1e-05 -5.6e-05 2.1e-05
-848.58512 0.000108 -0.000127 -7.1e-05 2.3e-05 1e-06
-847.58443 7e-06 -6e-06 1e-05 -3.6e-05 -0.000125
-846.58374 0.000129 0 -0.000162 0 -5e-06
-845.58305 0.00011 -0.000136 9.6e-05 6.1e-05 0.000108
-844.58236 9.5e-05 -5e-06 -3.4e-05 0.000126 -6e-05
-843.58167 5e-06 -0.000135 5.3e-05 -7.4e-05 -8e-06
-842.58098 0.00011 -3.9e-05 1.1e-05 -5.8e-05 -3.9e-05
-841.58029 0.000153 1.8e-05 3.4e-05 2.4e-05 1.6e-05
-840.5796 -1.4e-05 -5.2e-05 -2.4e-05 9.3e-05 2.5e-05
-839.57891 0.000123 -0.000143 -5.2e-05 -7.6e-05 6e-06
-838.57822 0.000116 -4.1e-05 -0.000135 -3.2e-05 8e-05
-837.57753 0.000188 -7.8e-05 -2.6e-05 7e-06 1.9e-05
-836.57684 1.1e-05 -4.6e-05 -1.3e-05 8.5e-05 2e-06
-835.57615 -5.3e-05 -4.2e-05 -2.3e-05 1.7e-05 -3.3e-05
-834.57546 -6.5e-05 1e-06 2.8e-05 7.9e-05 -4.3e-05
-833.57477 4.2e-05 -0.000135 -3.6e-05 -0.000103 -0.000121
-832.57408 -3e-06 -4.9e-05 1.6e-05 -4.5e-05 7.3e-05
-831.57339 3.6e-05 -0.000149 2.6e-05 0.000143 7e-05
-830.5727 7.7e-05 -0.000143 -0.000101 5.1e-05 0.000126
-829.57201 -4.7e-05 -5e-05 1.7e-05 3e-06 -6e-05
-828.57132 0.000184 -4.5e-05 -0.000163 3.3e-05 0.000112
-827.57063 0.000155 3e-05 -7.3e-05 4e-05 4.1e-05
-826.56994 3.8e-05 -0.000122 -4e-06 0.000173 -5.3e-05
-825.56925 0.000257 4.8e-05 -1.9e-05 7.3e-05 7.9e-05
-824.56856 -0.000118 -0.000137 5.6e-05 3e-06 -8e-06
-823.56787 6.2e-05 2e-06 -8.7e-05 0.000101 4.4e-05
-822.56718 3.9e-05 -7.8e-05 -2.7e-05 2e-06 2.6e-05
-821.56649 7.1e-05 -8.5e-05 -7.1e-05 6.4e-05 5.5e-05
-820.5658 0.000112 -9.1e-05 -2.6e-05 -6.5e-05 -0.000117
-819.56511 0.000206 -0.000182 -1e-06 -5.5e-05 -3.9e-05
-818.56442 3.1e-05 -7.1e-05 -0.000113 4.2e-05 5.4e-05
-817.56373 3.3e-05 -6.8e-05 4.7e-05 5.4e-05 0.000115
-816.56304 4.5e-05 -0.000132 5.3e-05 -2.6e-05 1.3e-05
-815.56235 7.4e-05 -7.4e-05 -7.6e-05 8e-06 6.2e-05
-814.56166 -5e-06 -3.5e-05 -4.7e-05 -3e-06 -0.0001
-813.56097 0.000237 -0.000119 -2.8e-05 5.2e-05 9e-06
-812.56028 -0.000127 -4.5e-05 1.2e-05 8.3e-05 -1e-05
-811.55959 5.5e-05 -5.8e-05 3.9e-05 3.2e-05 -1.2e-05
-810.5589 2.3e-05 -0.0001 -9.8e-05 7.7e-05 3.4e-05
-809.55821 0.000158 -1.1e-05 1e-06 7.1e-05 5.2e-05
-808.55752 -8.5e-05 -4.3e-05 -0.000154 5.2e-05 7.3e-05
-807.55683 0.000109 -7e-06 -6e-06 6.1e-05 0.000122
-806.55614 4.8e-05 -6.8e-05 -5.1e-05 8.3e-05 0.000117
-805.55545 1.9e-05 -0.000146 4.5e-05 0.000121 -3e-06
-804.55476 5.9e-05 -7.5e-05 2.7e-05 1.8e-05 1.2e-05
-803.55407 -5.4e-05 -4.4e-05 5.7e-05 -2.9e-05 8e-06
-802.55338 -5e-06 -5.4e-05 -0.000148 -7.2e-05 -3.7e-05
-801.55269 -9.3e-05 -4.4e-05 -0.000119 -6.4e-05 3.3e-05
-800.552 7e-05 -5e-05 -0.00013 8e-06 1.8e-05
-799.55131 0.000147 -6.6e-05 -8.7e-05 2.4e-05 5.6e-05
-798.55062 2e-05 -0.000134 -4e-05 0.000157 -4.3e-05
-797.54993 4.4e-05 -3.3e-05 -9.5e-05 -1.5e-05 7.1e-05
-796.54924 0.000122 -1.9e-05 -3e-06 0.000125 3.8e-05
-795.54855 5.4e-05 -0.00015 1e-05 -4.6e-05 9e-05
-794.54786 6.5e-05 -0.000103 -1e-05 0.000187 8.2e-05
-793.54717 0.000101 5.9e-05 -9.8e-05 3.4e-05 7e-06
-792.54648 0.000155 6e-06 -1.4e-05 5.6e-05 2.1e-05
-791.54579 0.000329 -6.7e-05 6e-06 3.4e-05 -2.5e-05
-790.5451 -4e-06 -1.1e-05 -6.7e-05 0.000129 9.1e-05
-789.54441 -4.5e-05 -0.000139 -1e-06 8e-06 -4.8e-05
-788.54372 5.6e-05 -3.8e-05 -0.000138 0.000106 -4.5e-05
-787.54303 0.000122 -3.4e-05 1.2e-05 0.000109 8.4e-05
-786.54234 3.1e-05 -4.8e-05 -7.7e-05 0.000111 8.9e-05
-785.54165 0.000186 -9e-06 1.6e-05 8.2e-05 -6.8e-05
-784.54096 -7e-05 -7.7e-05 2.1e-05 -1.6e-05 8.9e-05
-783.54027 9e-05 -5.2e-05 1.9e-05 5.7e-05 2.1e-05
-782.53958 -4e-05 2.8e-05 -7.8e-05 0.000244 -3e-06
-781.53889 -0.000101 8e-06 -5.2e-05 5.9e-05 5.1e-05
-780.5382 9.7e-05 -4e-06 -1.1e-05 0.000169 1.5e-05
-779.53751 -8.9e-05 -3.4e-05 -4.1e-05 -6e-06 -2.3e-05
-778.53682 2.1e-05 -5.3e-05 3.2e-05 -0.000107 -2.6e-05
-777.53613 4.7e-05 -4.2e-05 3e-05 0.000134 -8e-06
-776.53544 0.000104 -0.000102 -2.4e-05 9.5e-05 1e-06
-775.53475 8e-05 1.6e-05 -2.8e-05 -2.3e-05 -4.3e-05
-774.53406 0.000109 0.0001 1e-06 3.7e-05 -4.4e-05
-773.53337 -5.9e-05 -1.2e-05 -0.00014 -8.4e-05 -6.9e-05
-772.53268 6.3e-05 7.4e-05 -8e-05 -6.6e-05 -8.8e-05
-771.53199 0.000107 -7.2e-05 3.7e-05 0.000146 -7e-05
-770.5313 0.000107 -9.1e-05 -6.1e-05 -3.9e-05 -1.9e-05
-769.53061 8.5e-05 -3e-05 -0.000115 5.3e-05 5.8e-05
-768.52992 8.5e-05 -0.000193 -8.4e-05 4.7e-05 6.9e-05
-767.52923 9.6e-05 -0.000125 -7e-06 0.000176 -5.8e-05
-766.52854 -7e-06 -4.2e-05 1e-05 0.000156 9.3e-05
-765.52785 1.6e-05 -0.000269 -6.5e-05 8.8e-05 1.1e-05
-764.52716 -0.000121 -0.000151 -1.2e-05 0 -8.5e-05
-763.52647 -1.2e-05 2e-06 -4.6e-05 1.6e-05 8e-06
-762.52578 9e-06 -0.000105 -5e-05 -2.2e-05 -7.8e-05
-761.52509 -3.2e-05 -7e-05 -0.000104 1e-05 -1.5e-05
-760.5244 0.000135 -5.3e-05 -8.7e-05 7e-05 -7.6e-05
-759.52371 -9e-06 -0.000143 -6.2e-05 2.9e-05 2.8e-05
-758.52302 2.5e-05 -3.3e-05 0.000131 0.000164 -0.000123
-757.52233 -7e-06 -0.000127 -7.3e-05 0.000132 -1.3e-05
-756.52164 3.8e-05 4.2e-05 -4.1e-05 5.2e-05 7.1e-05
-755.52095 0.000202 -9e-06 7e-05 5e-05 8.2e-05
-754.52026 0.00013 -1.5e-05 1.2e-05 0.000125 -9e-06
-753.51957 0.000156 4e-05 6.3e-05 -6.1e-05 0.00011
-752.51888 1.1e-05 -5e-06 -9.7e-05 8e-06 -1e-05
-751.51819 -8e-06 -3.5e-05 -0.000134 -8e-06 -2.7e-05
-750.5175 7.5e-05 3.6e-05 -9e-06 -3.3e-05 1.9e-05
-749.51681 0.000257 -6.1e-05 5.6e-05 0.000115 4.7e-05
-748.51612 7.2e-05 -0.000176 -2.6e-05 -8.1e-05 -9.5e-05
-747.51543 2.3e-05 6.7e-05 -2.1e-05 7.5e-05 -0.000114
-746.51474 -8.1e-05 6e-06 -7.8e-05 3.5e-05 4.3e-05
-745.51405 5.1e-05 -0.000242 -0.000171 -9.6e-05 -1.5e-05
-744.51336 -6.1e-05 -9.4e-05 -9.7e-05 -1e-06 7.2e-05
-743.51267 3.5e-05 -0.000154 -4.6e-05 1.9e-05 -8.6e-05
-742.51198 5.1e-05 3.3e-05 -8e-06 3.8e-05 4e-05
-741.51129 8.7e-05 -9.9e-05 -8e-06 -3.8e-05 -5.7e-05
-740.5106 5.8e-05 1.9e-05 -5.3e-05 -4.4e-05 -1.1e-05
-739.50991 0.00013 -7.6e-05 -3e-05 0.000134 7.6e-05
-738.50922 2.5e-05 -0.000184 -7.6e-05 3.6e-05 -2.4e-05
-737.50853 0.000164 -9.8e-05 -6.5e-05 -4.3e-05 5e-06
-736.50784 -1.5e-05 -6.4e-05 -2.2e-05 2.8e-05 1.5e-05
-735.50715 0.000163 -0.000103 -9e-05 4.5e-05 1.4e-05
-734.50646 -9.3e-05 -2e-06 -0.000105 0 1.1e-05
-733.50577 4.3e-05 -9.4e-05 -3e-05 -2.3e-05 -8.5e-05
-732.50508 8.6e-05 1.9e-05 -7.2e-05 1.4e-05 -7e-06
-731.50439 0.000133 -3.2e-05 -9.1e-05 6.5e-05 1e-06
-730.5037 -2.3e-05 0 -1.5e-05 -1e-06 -2.4e-05
-729.50301 -2.9e-05 1.1e-05 -2.2e-05 -7e-06 -5.4e-05
-728.50232 6e-06 -0.000164 -2.1e-05 -1.3e-05 -0.000132
-727.50163 -5.4e-05 -9.4e-05 -8.4e-05 -6.1e-05 8.1e-05
-726.50094 8.1e-05 -7.3e-05 -8.2e-05 -7.3e-05 3.4e-05
-725.50025 -1.8e-05 4e-05 -2.9e-05 8.6e-05 -4.3e-05
-724.49956 9.5e-05 -5.2e-05 -0.000172 2.4e-05 -6.1e-05
-723.49887 5e-05 -0.000153 -4.4e-05 -3.1e-05 -2.1e-05
-722.49818 0.000108 -6e-05 -7.4e-05 -1.2e-05 -0.000109
-721.49749 0.000139 -0.000118 -4.5e-05 1.1e-05 -3e-06
-720.4968 5.4e-05 4e-06 -6e-05 -8.9e-05 -1.6e-05
-719.49611 6.5e-05 -0.000138 3e-06 2.9e-05 6.7e-05
-718.49542 -1.6e-05 -9.8e-05 -0.000112 -4e-06 3.5e-05
-717.49473 -2.4e-05 -0.000171 -5e-06 -3.9e-05 -4.9e-05
-716.49404 7e-05 -1.2e-05 -6e-05 -1.4e-05 1.8e-05
-715.49335 -4.1e-05 -4.3e-05 -9.5e-05 -7e-05 1.5e-05
-714.49266 -6.7e-05 -5.7e-05 -7.2e-05 -2.2e-05 6.3e-05
-713.49197 -0.000154 4.8e-05 -7.6e-05 8.8e-05 0.000139
-712.49128 -3e-05 1.5e-05 -9.9e-05 -2.6e-05 1e-05
-711.49059 -3.4e-05 -0.00011 -0.000116 0.000156 -4.2e-05
-710.4899 3.1e-05 -4e-05 1e-05 -4e-05 6.8e-05
-709.48921 2e-05 -9.2e-05 4.8e-05 8e-05 4.1e-05
-708.48852 5e-06 1.5e-05 -0.000103 -5.9e-05 3e-06
-707.48783 -0.000112 -3.2e-05 -1.7e-05 0.00013 -8e-06
-706.48714 9.1e-05 -0.00018 2.9e-05 4.9e-05 -0.000113
-705.48645 -5.4e-05 0.000131 3.3e-05 -1.9e-05 -6.5e-05
-704.48576 -2.4e-05 -0.000122 -9e-05 -2.4e-05 -9.1e-05
-703.48507 4.8e-05 -0.000244 0 3e-05 -3.7e-05
-702.48438 0.000114 -5e-05 -8e-05 9.5e-05 9e-06
-701.48369 -6.3e-05 -0.000114 -9.9e-05 3.4e-05 -5e-05
-700.483 5.1e-05 -0.000192 2.8e-05 -0.000145 4.2e-05
-699.48231 -1.9e-05 -0.000218 -0.000148 -2e-05 -0.00012
-698.48162 0.000141 4.9e-05 4.2e-05 6.7e-05 2e-06
-697.48093 -0.000192 -3.5e-05 -7.9e-05 0.000131 6.4e-05
-696.48024 2.8e-05 -2.8e-05 -0.000151 -6.2e-05 5e-05
-695.47955 6.2e-05 -0.000164 1.8e-05 0.000143 4.8e-05
-694.47886 0.000134 -2.9e-05 -4.6e-05 -4.6e-05 8e-06
-693.47817 -7.7e-05 5.7e-05 -3.2e-05 -1e-05 0.000103
-692.47748 7.1e-05 -6e-05 1.5e-05 0.000168 9.1e-05
-691.47679 0.000154 -0.000113 -0.000118 5.2e-05 -3.5e-05
-690.4761 3.3e-05 -0.000138 -0.000142 5e-05 5e-06
-689.47541 7.4e-05 -5e-05 1.3e-05 0.000145 -1e-06
-688.47472 6.2e-05 -1.3e-05 -0.000128 7e-05 -6.6e-05
-687.47403 1.1e-05 -0.000122 -3.4e-05 0.00011 2.3e-05
-686.47334 6.2e-05 -9.1e-05 2.9e-05 -7.8e-05 3.6e-05
-685.47265 4.6e-05 -0.000188 -7.9e-05 0.000102 5.3e-05
-684.47196 -4.1e-05 1.4e-05 -2.2e-05 6.7e-05 7e-05
-683.47127 -5e-06 -3.6e-05 -0.000116 8.5e-05 -9.4e-05
-682.47058 9e-06 -0.000128 -7.4e-05 6.9e-05 -5.4e-05
-681.46989 2.3e-05 3.7e-05 -5e-06 4.8e-05 6.4e-05
-680.4692 6.8e-05 -0.000131 -4.5e-05 4.8e-05 -2.5e-05
-679.46851 0.000143 -9.9e-05 -8e-06 8.3e-05 1.9e-05
-678.46782 -3.4e-05 0 -2.5e-05 8.3e-05 5.3e-05
-677.46713 0.000102 3.6e-05 -0.00015 5.5e-05 -8.7e-05
-676.46644 -1.4e-05 -6.2e-05 -5.7e-05 2.9e-05 2.3e-05
-675.46575 6.9e-05 -9.1e-05 -6.4e-05 4.4e-05 -4.4e-05
-674.46506 -7.4e-05 -0.000125 -8.6e-05 7e-06 7.4e-05
-673.46437 -4.7e-05 -9e-06 3e-06 0.000162 2.2e-05
-672.46368 0.000105 -0.000148 1.5e-05 0.000114 4.5e-05
-671.46299 9.7e-05 -7.9e-05 -7.9e-05 -4.5e-05 0.0001
-670.4623 1.7e-05 -0.000129 -7.7e-05 1e-05 5.4e-05
-669.46161 5e-06 -7e-06 -7.5e-05 0.00012 1.6e-05
-668.46092 5.3e-05 -8.9e-05 -4e-06 9e-05 9.2e-05
-667.46023 0.0001 -0.000127 -0.000114 0.000146 -1.1e-05
-666.45954 6.9e-05 -0.00013 -9e-06 -3.4e-05 5.2e-05
-665.45885 3.8e-05 -6.7e-05 -0.000144 6.7e-05 1.7e-05
-664.45816 1.7e-05 -7e-05 -1.6e-05 9.9e-05 -6e-05
-663.45747 1.1e-05 -2.2e-05 -0.000134 6.4e-05 -6.8e-05
-662.45678 4.1e-05 -4.2e-05 4.9e-05 0.000123 2.3e-05
-661.45609 0.000167 4.3e-05 -0.000133 1e-06 -6.2e-05
-660.4554 6.6e-05 -6.1e-05 -6.2e-05 -9.2e-05 -2.8e-05
-659.45471 7e-05 -0.000133 -0.000126 3e-05 -7e-06
-658.45402 -0.000152 -0.000133 -8.1e-05 5.9e-05 -4.3e-05
-657.45333 -8.2e-05 -8.5e-05 -6.8e-05 0.000101 -2e-06
-656.45264 2.3e-05 -5.1e-05 -7.6e-05 -0.000113 -6.5e-05
-655.45195 0.000128 -0.000131 -1.3e-05 -2e-06 -3.3e-05
-654.45126 2.8e-05 -6.9e-05 -0.000182 5.3e-05 7e-06
-653.45057 3.3e-05 -6.5e-05 -7.4e-05 0.000102 3.2e-05
-652.44988 0.000144 -8e-06 6e-05 -9e-05 4.1e-05
-651.44919 1e-05 -9e-06 -1e-05 0.000117 4.3e-05
-650.4485 0.000126 -9.5e-05 -3.7e-05 3e-06 -4.4e-05
-649.44781 0.000113 -8e-05 2e-05 -1.5e-05 4.8e-05
-648.44712 0.000111 -3.1e-05 -4.5e-05 3e-05 -5.5e-05
-647.44643 -3.2e-05 -9.5e-05 -2e-05 -0.000109 9.3e-05
-646.44574 2.7e-05 -6.3e-05 -2.8e-05 9e-05 7.8e-05
-645.44505 3.4e-05 2e-05 -3.7e-05 0.000146 5.5e-05
-644.44436 9.8e-05 -0.000116 -0.000131 0.00014 -4.4e-05
-643.44367 6.4e-05 -3.6e-05 -7.8e-05 0 -5.2e-05
-642.44298 1.2e-05 -0.000123 -4.8e-05 3.3e-05 -3.1e-05
-641.44229 0.000137 -4.2e-05 -3.4e-05 7.6e-05 6.7e-05
-640.4416 5.9e-05 5e-06 -4.6e-05 -5.6e-05 -6.5e-05
-639.44091 -0.000136 -0.000114 3.4e-05 0.000105 2.1e-05
-638.44022 0.000193 -7.8e-05 -7e-06 8.7e-05 -4.1e-05
-637.43953 5.5e-05 -6.2e-05 -0.000142 -0.000123 0.000102
-636.43884 -2.4e-05 -6.7e-05 -5.1e-05 8.6e-05 4.6e-05
-635.43815 1e-06 -0.000132 -0.000131 -1.4e-05 1.5e-05
-634.43746 3.5e-05 -2.4e-05 1.8e-05 -8e-05 -1.3e-05
-633.43677 7.7e-05 -2.3e-05 -5.1e-05 -1.7e-05 0.000102
-632.43608 2.2e-05 0.000111 -9e-05 0.000135 3.5e-05
-631.43539 6.6e-05 -8.5e-05 -0.000166 -2.1e-05 -3.3e-05
-630.4347 -7.5e-05 -4.9e-05 -4.4e-05 0.000113 -0.000105
-629.43401 -0.000151 -1e-05 -0.000159 0.000144 3.2e-05
-628.43332 -4.4e-05 9e-06 -7.8e-05 -0.000103 1.3e-05
-627.43263 5.2e-05 -5e-05 6.5e-05 1e-06 -4.1e-05
-626.43194 3.8e-05 -1.5e-05 -0.000109 2e-05 -2.4e-05
-625.43125 3.7e-05 -4.4e-05 1.1e-05 2.7e-05 9.5e-05
-624.43056 0.000113 -8.1e-05 -0.000117 -4.8e-05 -4.1e-05
-623.42987 2e-05 -1.4e-05 3.7e-05 6.3e-05 1.9e-05
-622.42918 6e-06 -6.3e-05 -2.8e-05 0.000127 -2.8e-05
-621.42849 0.000228 -0.00011 -4e-06 -3e-05 9.4e-05
-620.4278 -1.3e-05 -0.000207 -3.1e-05 9e-06 2.2e-05
-619.42711 -3e-05 -0.000153 -3.6e-05 0.000125 -2.8e-05
-618.42642 5.8e-05 -5.5e-05 -7.4e-05 0.000167 -5e-06
-617.42573 0.000234 -7.5e-05 -8.1e-05 6.9e-05 -4.8e-05
-616.42504 0.000131 -0.000122 3.1e-05 0.000111 0.000105
-615.42435 -0.000105 -0.000167 -1.5e-05 1.6e-05 -1e-05
-614.42366 0.000106 -7.6e-05 -3e-05 0.000136 -0.0001
-613.42297 4.1e-05 -2.4e-05 6.8e-05 -6.1e-05 -2e-06
-612.42228 7e-06 4.7e-05 -7.1e-05 0.000156 -5e-05
-611.42159 0.000114 -9.1e-05 -2.8e-05 3.4e-05 -0.000117
-610.4209 9.1e-05 -6.4e-05 -4.6e-05 2e-06 4e-06
-609.42021 4e-06 -0.000101 5.5e-05 7.9e-05 7e-06
-608.41952 0.000114 -6.5e-05 -3.3e-05 0.000196 5.1e-05
-607.41883 -9.3e-05 -0.000108 -6.9e-05 0.000152 0.000117
-606.41814 -0.000168 -9e-05 0.000103 -1.9e-05 0.000105
-605.41745 -4.9e-05 -6.3e-05 -4.4e-05 -1.4e-05 6.4e-05
-604.41676 -6e-06 -2e-05 -4.3e-05 -3.8e-05 2.5e-05
-603.41607 5.4e-05 -9.9e-05 1.5e-05 5.2e-05 2e-05
-602.41538 8.9e-05 -0.000134 -2.2e-05 9e-06 -5.2e-05
-601.41469 0 7.2e-05 -1.4e-05 9.3e-05 6.9e-05
-600.414 0.000117 -5.7e-05 -8.1e-05 9.3e-05 -8.6e-05
-599.41331 8.9e-05 -0.000227 -4.9e-05 -3.4e-05 6.9e-05
-598.41262 -1.8e-05 -0.000158 -3.2e-05 -4.8e-05 -0.000117
-597.41193 -3.7e-05 -0.000132 -5.5e-05 0.000199 -2e-06
-596.41124 -1.1e-05 -7.6e-05 -5.7e-05 9.4e-05 5.2e-05
-595.41055 3e-05 -0.000251 3e-06 7.7e-05 -5.3e-05
-594.40986 9e-06 -0.000148 -8.3e-05 6.4e-05 -1.6e-05
-593.40917 0.000203 -9.7e-05 7e-05 -7.6e-05 -3.8e-05
-592.40848 2.3e-05 -7.4e-05 -5.9e-05 1.5e-05 -8e-05
-591.40779 -7e-06 -6e-06 -5e-06 7.8e-05 -7.1e-05
-590.4071 -6e-06 -0.000174 -6e-05 -6.4e-05 -2.1e-05
-589.40641 7.1e-05 -1.1e-05 -9.5e-05 1.5e-05 2.4e-05
-588.40572 4.4e-05 2e-05 -3.3e-05 5e-05 -2e-06
-587.40503 0.000134 -0.00019 4.1e-05 -4.9e-05 2.3e-05
-586.40434 2.1e-05 -7.8e-05 -4.6e-05 -3.2e-05 5.5e-05
-585.40365 0.000157 -2e-06 -3.7e-05 6.9e-05 -9.1e-05
-584.40296 7.2e-05 -9.2e-05 -4.4e-05 -1.5e-05 5e-06
-583.40227 -0.000102 3.7e-05 -9.4e-05 0.000189 -6.3e-05
-582.40158 6.1e-05 -8.1e-05 -5e-06 -3e-06 6.4e-05
-581.40089 7.7e-05 -6.2e-05 -0.0001 0.000112 5.1e-05
-580.4002 -8.4e-05 -3e-05 8e-06 -3.9e-05 -2.6e-05
-579.39951 8.1e-05 -0.000102 -8.5e-05 0.000127 7.3e-05
-578.39882 -3.1e-05 -0.000159 6.9e-05 -9.3e-05 6e-05
-577.39813 5.4e-05 -0.000107 -0.000107 -1.4e-05 -6.8e-05
-576.39744 0.000158 -8.2e-05 -5.5e-05 0.000135 -2.4e-05
-575.39675 2.2e-05 -4.2e-05 -7.2e-05 -1.3e-05 -3.8e-05
-574.39606 0.000173 -0.000131 -5.2e-05 -5.7e-05 3.9e-05
-573.39537 0.000147 -0.000146 -0.000135 5.8e-05 5e-06
-572.39468 2.2e-05 -0.000118 -0.000197 0.000117 -3.8e-05
-571.39399 2.7e-05 -5.9e-05 -0.000163 1e-06 -3e-05
-570.3933 1.6e-05 -7.2e-05 -7.8e-05 1e-05 -7.6e-05
-569.39261 -5.9e-05 -5.3e-05 -0.000152 -2.1e-05 6.6e-05
-568.39192 4.4e-05 -5e-05 -0.000113 -1.2e-05 9e-06
-567.39123 4.8e-05 -3.1e-05 -7.3e-05 5e-05 8e-06
-566.39054 6.7e-05 -3.5e-05 -9.2e-05 3.8e-05 2.3e-05
-565.38985 -2.4e-05 -3.1e-05 -8.6e-05 2e-05 -3.2e-05
-564.38916 3.4e-05 -0.000127 -0.000181 0.000127 -3e-06
-563.38847 0.000266 -0.000115 -8.7e-05 -0.000112 7.5e-05
-562.38778 0.000137 2.5e-05 -6.9e-05 0.000127 -5.4e-05
-561.38709 6e-06 -0.00015 1.1e-05 4.2e-05 -7.5e-05
-560.3864 -6.9e-05 -0.000112 -0.000133 0.000132 3.6e-05
-559.38571 0.000138 5.7e-05 -0.000134 -4.5e-05 9.7e-05
-558.38502 3e-05 -0.000216 2e-06 -7e-06 7.5e-05
-557.38433 -5.5e-05 -9.3e-05 0 -1.3e-05 2.2e-05
-556.38364 -1.7e-05 -0.000149 -5e-05 3.1e-05 8.2e-05
-555.38295 8.7e-05 -7e-05 -5.7e-05 -1.6e-05 3.1e-05
-554.38226 -1.5e-05 -1.2e-05 -2e-05 7.8e-05 -2.8e-05
-553.38157 5.5e-05 -2.2e-05 -0.000139 1.2e-05 6.5e-05
-552.38088 -5.9e-05 -9.6e-05 -0.00016 3.8e-05 -0.000101
-551.38019 6.7e-05 -0.000152 -8.2e-05 -8.8e-05 -7.6e-05
-550.3795 6.3e-05 -5.4e-05 -3.5e-05 -0.000116 -0.000136
-549.37881 0.00013 -2.8e-05 -3e-05 -2.9e-05 2e-05
-548.37812 -2.4e-05 -6.4e-05 1.8e-05 4.7e-05 6.1e-05
-547.37743 5.9e-05 -5.5e-05 -2.8e-05 0.000176 -5.4e-05
-546.37674 4.2e-05 -0.000254 -0.000167 7.5e-05 3.2e-05
-545.37605 9.1e-05 -0.00017 9e-06 6.7e-05 -6.7e-05
-544.37536 -2e-06 -0.000141 -9.7e-05 9.9e-05 7e-06
-543.37467 2.6e-05 -2.7e-05 -4.2e-05 0.000154 -1.4e-05
-542.37398 -3.2e-05 7.7e-05 -8.1e-05 -2.6e-05 5.8e-05
-541.37329 7.1e-05 1.8e-05 -6.7e-05 3.4e-05 1.4e-05
-540.3726 0.000157 -7.7e-05 -2.2e-05 1.6e-05 -0.000119
-539.37191 0.000134 -0.000116 -4.5e-05 -6.5e-05 7.5e-05
-538.37122 -7.5e-05 -4.6e-05 1e-05 8.6e-05 5.2e-05
-537.37053 4.4e-05 -7.6e-05 -0.000141 8.7e-05 1.4e-05
-536.36984 -2e-06 5.9e-05 -7e-05 -3.2e-05 -9e-05
-535.36915 0.00011 -0.000188 2.3e-05 -1.4e-05 -3.1e-05
-534.36846 0.000161 7e-06 -1e-06 -2.8e-05 2.7e-05
-533.36777 -3.5e-05 -7.6e-05 -9.3e-05 0.000154 1.2e-05
-532.36708 0.000122 -0.000225 -5e-06 0.000176 0.000159
-531.36639 0.0001 -4e-05 -6.1e-05 4.6e-05 -3.9e-05
-530.3657 0.000159 -0.000152 2e-06 4.1e-05 2.5e-05
-529.36501 -3.7e-05 -8.6e-05 -0.000208 -2.2e-05 -8e-06
-528.36432 5.2e-05 -3.4e-05 -6.6e-05 4e-05 3.8e-05
-527.36363 3e-05 -0.000175 -0.000101 -2.6e-05 -1.8e-05
-526.36294 0.000192 3.6e-05 -0.000111 -5e-06 -0.000106
-525.36225 1.5e-05 -6e-06 -0.000104 3.1e-05 -7.2e-05
-524.36156 -6.9e-05 -0.000171 -9.1e-05 0.000153 -4e-05
-523.36087 -7.4e-05 2e-06 2.9e-05 0.0001 4.3e-05
-522.36018 0.000146 -4.9e-05 -6e-05 0.000134 -1.1e-05
-521.35949 0.000117 -5.1e-05 -6.1e-05 -1.5e-05 7.3e-05
-520.3588 0.00015 3e-06 -7e-05 0.000158 -1.9e-05
-519.35811 0.000144 -0.000134 -0.000119 8.2e-05 -2e-06
-518.35742 8.3e-05 -4.7e-05 -3.6e-05 -1.2e-05 4.4e-05
-517.35673 2.3e-05 -7.1e-05 -2.6e-05 -3e-06 9e-05
-516.35604 -1.3e-05 -0.000149 -1.9e-05 -7.1e-05 -0.000174
-515.35535 2.1e-05 -5e-06 6.9e-05 1.5e-05 0.000109
-514.35466 0.000168 -7.4e-05 -4e-06 0.000121 2.9e-05
-513.35397 0.000107 -0.000157 -4.5e-05 1.4e-05 3.7e-05
-512.35328 7.2e-05 -8e-06 3e-05 -2.7e-05 9.3e-05
-511.35259 -4e-06 -7e-05 2.6e-05 8.1e-05 0.000128
-510.3519 3.2e-05 2.3e-05 2.9e-05 0 5.9e-05
-509.35121 -4.6e-05 6.5e-05 -7.9e-05 -7e-06 -5.3e-05
-508.35052 -8.2e-05 -7.6e-05 -5e-05 9.6e-05 6.5e-05
-507.34983 -5e-05 -3.6e-05 2.3e-05 5.2e-05 -1.6e-05
-506.34914 -8e-05 -9.2e-05 5.4e-05 4.9e-05 -5.2e-05
-505.34845 0.000138 -7.7e-05 -4.1e-05 6.8e-05 1.2e-05
