Próbka
Potential/V, Current/A
-0.068, -4.250e-5
-0.069, -4.242e-5
-0.070, -4.235e-5
-0.071, -4.227e-5
-0.072, -4.219e-5
-0.073, -4.211e-5
-0.074, -4.203e-5
-0.075, -4.196e-5
-0.076, -4.188e-5
-0.077, -4.181e-5
-0.078, -4.173e-5
-0.079, -4.165e-5
-0.080, -4.158e-5
-0.081, -4.150e-5
-0.082, -4.143e-5
-0.083, -4.136e-5
-0.084, -4.128e-5
-0.085, -4.121e-5
-0.086, -4.114e-5
-0.087, -4.107e-5
-0.088, -4.100e-5
-0.089, -4.093e-5
-0.090, -4.086e-5
-0.091, -4.079e-5
-0.092, -4.072e-5
-0.093, -4.065e-5
-0.094, -4.058e-5
-0.095, -4.051e-5
-0.096, -4.045e-5
-0.097, -4.038e-5
-0.098, -4.031e-5
-0.099, -4.025e-5
-0.100, -4.018e-5
-0.101, -4.011e-5
-0.102, -4.005e-5
-0.103, -3.999e-5
-0.104, -3.992e-5
-0.105, -3.986e-5
-0.106, -3.979e-5
-0.107, -3.972e-5
-0.108, -3.966e-5
-0.109, -3.960e-5
-0.110, -3.953e-5
-0.111, -3.947e-5
-0.112, -3.941e-5
-0.113, -3.935e-5
-0.114, -3.929e-5
-0.115, -3.923e-5
-0.116, -3.916e-5
-0.117, -3.910e-5
-0.118, -3.904e-5
-0.119, -3.899e-5
-0.120, -3.893e-5
-0.121, -3.887e-5
-0.122, -3.880e-5
-0.123, -3.874e-5
-0.124, -3.868e-5
-0.125, -3.863e-5
-0.126, -3.857e-5
-0.127, -3.852e-5
-0.128, -3.847e-5
-0.129, -3.842e-5
-0.130, -3.836e-5
-0.131, -3.830e-5
-0.132, -3.824e-5
-0.133, -3.819e-5
-0.134, -3.813e-5
-0.135, -3.808e-5
-0.136, -3.802e-5
-0.137, -3.797e-5
-0.138, -3.791e-5
-0.139, -3.786e-5
-0.140, -3.780e-5
-0.141, -3.775e-5
-0.142, -3.770e-5
-0.143, -3.765e-5
-0.144, -3.760e-5
-0.145, -3.755e-5
-0.146, -3.750e-5
-0.147, -3.744e-5
-0.148, -3.739e-5
-0.149, -3.734e-5
-0.150, -3.729e-5
-0.151, -3.723e-5
-0.152, -3.718e-5
-0.153, -3.713e-5
-0.154, -3.708e-5
-0.155, -3.704e-5
-0.156, -3.699e-5
-0.157, -3.694e-5
-0.158, -3.689e-5
-0.159, -3.684e-5
-0.160, -3.679e-5
-0.161, -3.674e-5
-0.162, -3.669e-5
-0.163, -3.664e-5
-0.164, -3.660e-5
-0.165, -3.655e-5
-0.166, -3.651e-5
-0.167, -3.646e-5
-0.168, -3.642e-5
-0.169, -3.637e-5
-0.170, -3.632e-5
-0.171, -3.627e-5
-0.172, -3.623e-5
-0.173, -3.618e-5
-0.174, -3.614e-5
-0.175, -3.609e-5
-0.176, -3.605e-5
-0.177, -3.601e-5
-0.178, -3.596e-5
-0.179, -3.592e-5
-0.180, -3.587e-5
-0.181, -3.583e-5
-0.182, -3.578e-5
-0.183, -3.574e-5
-0.184, -3.569e-5
-0.185, -3.565e-5
-0.186, -3.561e-5
-0.187, -3.557e-5
-0.188, -3.553e-5
-0.189, -3.549e-5
-0.190, -3.544e-5
-0.191, -3.540e-5
-0.192, -3.536e-5
-0.193, -3.532e-5
-0.194, -3.528e-5
-0.195, -3.524e-5
-0.196, -3.520e-5
-0.197, -3.515e-5
-0.198, -3.511e-5
-0.199, -3.507e-5
-0.200, -3.495e-5
