6 mM/l
Potential/V, Current/A
-0.019, -8.799e-5
-0.020, -8.776e-5
-0.021, -8.753e-5
-0.022, -8.730e-5
-0.023, -8.707e-5
-0.024, -8.684e-5
-0.025, -8.662e-5
-0.026, -8.640e-5
-0.027, -8.617e-5
-0.028, -8.594e-5
-0.029, -8.571e-5
-0.030, -8.548e-5
-0.031, -8.526e-5
-0.032, -8.503e-5
-0.033, -8.480e-5
-0.034, -8.457e-5
-0.035, -8.434e-5
-0.036, -8.411e-5
-0.037, -8.389e-5
-0.038, -8.367e-5
-0.039, -8.345e-5
-0.040, -8.323e-5
-0.041, -8.301e-5
-0.042, -8.279e-5
-0.043, -8.256e-5
-0.044, -8.234e-5
-0.045, -8.212e-5
-0.046, -8.191e-5
-0.047, -8.169e-5
-0.048, -8.146e-5
-0.049, -8.124e-5
-0.050, -8.102e-5
-0.051, -8.081e-5
-0.052, -8.060e-5
-0.053, -8.038e-5
-0.054, -8.017e-5
-0.055, -7.996e-5
-0.056, -7.975e-5
-0.057, -7.953e-5
-0.058, -7.932e-5
-0.059, -7.911e-5
-0.060, -7.890e-5
-0.061, -7.869e-5
-0.062, -7.848e-5
-0.063, -7.828e-5
-0.064, -7.808e-5
-0.065, -7.788e-5
-0.066, -7.768e-5
-0.067, -7.748e-5
-0.068, -7.728e-5
-0.069, -7.708e-5
-0.070, -7.688e-5
-0.071, -7.667e-5
-0.072, -7.648e-5
-0.073, -7.628e-5
-0.074, -7.608e-5
-0.075, -7.589e-5
-0.076, -7.570e-5
-0.077, -7.550e-5
-0.078, -7.531e-5
-0.079, -7.512e-5
-0.080, -7.493e-5
-0.081, -7.475e-5
-0.082, -7.456e-5
-0.083, -7.437e-5
-0.084, -7.418e-5
-0.085, -7.400e-5
-0.086, -7.381e-5
-0.087, -7.363e-5
-0.088, -7.345e-5
-0.089, -7.326e-5
-0.090, -7.308e-5
-0.091, -7.290e-5
-0.092, -7.272e-5
-0.093, -7.254e-5
-0.094, -7.236e-5
-0.095, -7.218e-5
-0.096, -7.201e-5
-0.097, -7.184e-5
-0.098, -7.166e-5
-0.099, -7.149e-5
-0.100, -7.132e-5
-0.101, -7.115e-5
-0.102, -7.098e-5
-0.103, -7.082e-5
-0.104, -7.065e-5
-0.105, -7.048e-5
-0.106, -7.031e-5
-0.107, -7.014e-5
-0.108, -6.998e-5
-0.109, -6.982e-5
-0.110, -6.966e-5
-0.111, -6.950e-5
-0.112, -6.933e-5
-0.113, -6.917e-5
-0.114, -6.901e-5
-0.115, -6.885e-5
-0.116, -6.870e-5
-0.117, -6.854e-5
-0.118, -6.838e-5
-0.119, -6.822e-5
-0.120, -6.807e-5
-0.121, -6.791e-5
-0.122, -6.776e-5
-0.123, -6.761e-5
-0.124, -6.746e-5
-0.125, -6.731e-5
-0.126, -6.716e-5
-0.127, -6.701e-5
-0.128, -6.687e-5
-0.129, -6.672e-5
-0.130, -6.657e-5
-0.131, -6.642e-5
-0.132, -6.627e-5
-0.133, -6.613e-5
-0.134, -6.600e-5
-0.135, -6.587e-5
-0.136, -6.572e-5
-0.137, -6.557e-5
-0.138, -6.542e-5
-0.139, -6.528e-5
-0.140, -6.514e-5
