150 mV/s
Potential/V, Current/A
0.093, -2.667e-5
0.092, -2.659e-5
0.091, -2.651e-5
0.090, -2.643e-5
0.089, -2.635e-5
0.088, -2.627e-5
0.087, -2.619e-5
0.086, -2.611e-5
0.085, -2.602e-5
0.084, -2.594e-5
0.083, -2.586e-5
0.082, -2.577e-5
0.081, -2.569e-5
0.080, -2.560e-5
0.079, -2.552e-5
0.078, -2.543e-5
0.077, -2.535e-5
0.076, -2.527e-5
0.075, -2.518e-5
0.074, -2.509e-5
0.073, -2.500e-5
0.072, -2.492e-5
0.071, -2.483e-5
0.070, -2.475e-5
0.069, -2.466e-5
0.068, -2.457e-5
0.067, -2.449e-5
0.066, -2.440e-5
0.065, -2.432e-5
0.064, -2.423e-5
0.063, -2.415e-5
0.062, -2.406e-5
0.061, -2.397e-5
0.060, -2.389e-5
0.059, -2.380e-5
0.058, -2.372e-5
0.057, -2.363e-5
0.056, -2.355e-5
0.055, -2.346e-5
0.054, -2.338e-5
0.053, -2.330e-5
0.052, -2.322e-5
0.051, -2.313e-5
0.050, -2.305e-5
0.049, -2.297e-5
0.048, -2.290e-5
0.047, -2.282e-5
0.046, -2.274e-5
0.045, -2.266e-5
0.044, -2.258e-5
0.043, -2.250e-5
0.042, -2.242e-5
0.041, -2.234e-5
0.040, -2.227e-5
0.039, -2.219e-5
0.038, -2.211e-5
0.037, -2.204e-5
0.036, -2.196e-5
0.035, -2.189e-5
0.034, -2.181e-5
0.033, -2.174e-5
0.032, -2.166e-5
0.031, -2.159e-5
0.030, -2.151e-5
0.029, -2.144e-5
0.028, -2.137e-5
0.027, -2.130e-5
0.026, -2.123e-5
0.025, -2.116e-5
0.024, -2.109e-5
0.023, -2.102e-5
0.022, -2.095e-5
0.021, -2.088e-5
0.020, -2.082e-5
0.019, -2.075e-5
0.018, -2.068e-5
0.017, -2.061e-5
0.016, -2.055e-5
0.015, -2.048e-5
0.014, -2.042e-5
0.013, -2.036e-5
0.012, -2.029e-5
0.011, -2.022e-5
0.010, -2.016e-5
0.009, -2.009e-5
0.008, -2.003e-5
0.007, -1.997e-5
0.006, -1.991e-5
0.005, -1.985e-5
0.004, -1.979e-5
0.003, -1.973e-5
0.002, -1.967e-5
0.001, -1.961e-5
0.000, -1.955e-5
-0.001, -1.950e-5
-0.002, -1.944e-5
-0.003, -1.938e-5
-0.004, -1.932e-5
-0.005, -1.926e-5
-0.006, -1.921e-5
-0.007, -1.915e-5
-0.008, -1.909e-5
-0.009, -1.904e-5
-0.010, -1.899e-5
-0.011, -1.894e-5
-0.012, -1.889e-5
-0.013, -1.883e-5
-0.014, -1.877e-5
-0.015, -1.872e-5
-0.016, -1.866e-5
-0.017, -1.861e-5
-0.018, -1.856e-5
-0.019, -1.851e-5
-0.020, -1.846e-5
