100 mV/s
Potential/V, Current/A
0.068, -8.999e-6
0.067, -8.957e-6
0.066, -8.918e-6
0.065, -8.880e-6
0.064, -8.840e-6
0.063, -8.799e-6
0.062, -8.760e-6
0.061, -8.721e-6
0.060, -8.685e-6
0.059, -8.650e-6
0.058, -8.614e-6
0.057, -8.575e-6
0.056, -8.537e-6
0.055, -8.500e-6
0.054, -8.465e-6
0.053, -8.433e-6
0.052, -8.400e-6
0.051, -8.366e-6
0.050, -8.330e-6
0.049, -8.294e-6
0.048, -8.259e-6
0.047, -8.228e-6
0.046, -8.201e-6
0.045, -8.173e-6
0.044, -8.145e-6
0.043, -8.114e-6
0.042, -8.082e-6
0.041, -8.050e-6
0.040, -8.019e-6
0.039, -7.990e-6
0.038, -7.961e-6
0.037, -7.933e-6
0.036, -7.904e-6
0.035, -7.876e-6
0.034, -7.847e-6
0.033, -7.819e-6
0.032, -7.792e-6
0.031, -7.764e-6
0.030, -7.738e-6
0.029, -7.715e-6
0.028, -7.693e-6
0.027, -7.672e-6
0.026, -7.648e-6
0.025, -7.621e-6
0.024, -7.593e-6
0.023, -7.565e-6
0.022, -7.539e-6
0.021, -7.513e-6
0.020, -7.489e-6
0.019, -7.467e-6
0.018, -7.448e-6
0.017, -7.429e-6
0.016, -7.408e-6
0.015, -7.386e-6
0.014, -7.364e-6
0.013, -7.342e-6
0.012, -7.321e-6
0.011, -7.300e-6
0.010, -7.279e-6
0.009, -7.257e-6
0.008, -7.237e-6
0.007, -7.220e-6
0.006, -7.206e-6
0.005, -7.193e-6
0.004, -7.178e-6
0.003, -7.158e-6
0.002, -7.136e-6
0.001, -7.113e-6
0.000, -7.091e-6
-0.001, -7.071e-6
-0.002, -7.052e-6
-0.003, -7.033e-6
-0.004, -7.013e-6
-0.005, -6.994e-6
-0.006, -6.977e-6
-0.007, -6.962e-6
-0.008, -6.947e-6
-0.009, -6.931e-6
-0.010, -6.913e-6
-0.011, -6.894e-6
-0.012, -6.875e-6
-0.013, -6.857e-6
-0.014, -6.841e-6
-0.015, -6.826e-6
-0.016, -6.810e-6
-0.017, -6.793e-6
-0.018, -6.775e-6
-0.019, -6.757e-6
-0.020, -6.741e-6
-0.021, -6.727e-6
-0.022, -6.716e-6
-0.023, -6.706e-6
-0.024, -6.695e-6
-0.025, -6.682e-6
-0.026, -6.665e-6
-0.027, -6.647e-6
-0.028, -6.629e-6
-0.029, -6.612e-6
-0.030, -6.599e-6
-0.031, -6.586e-6
-0.032, -6.574e-6
-0.033, -6.561e-6
-0.034, -6.547e-6
-0.035, -6.533e-6
-0.036, -6.518e-6
-0.037, -6.504e-6
-0.038, -6.492e-6
-0.039, -6.481e-6
-0.040, -6.470e-6
-0.041, -6.459e-6
-0.042, -6.447e-6
-0.043, -6.433e-6
-0.044, -6.418e-6
-0.045, -6.403e-6
-0.046, -6.388e-6
-0.047, -6.375e-6
-0.048, -6.362e-6
-0.049, -6.350e-6
-0.050, -6.338e-6
-0.051, -6.326e-6
-0.052, -6.314e-6
-0.053, -6.301e-6
-0.054, -6.288e-6
-0.055, -6.275e-6
-0.056, -6.263e-6
-0.057, -6.252e-6
-0.058, -6.242e-6
-0.059, -6.233e-6
-0.060, -6.226e-6
-0.061, -6.220e-6
-0.062, -6.214e-6
-0.063, -6.207e-6
-0.064, -6.197e-6
-0.065, -6.185e-6
-0.066, -6.171e-6
-0.067, -6.157e-6
-0.068, -6.142e-6
-0.069, -6.129e-6
-0.070, -6.117e-6
-0.071, -6.107e-6
-0.072, -6.098e-6
-0.073, -6.089e-6
-0.074, -6.080e-6
-0.075, -6.071e-6
-0.076, -6.061e-6
-0.077, -6.050e-6
-0.078, -6.039e-6
-0.079, -6.029e-6
-0.080, -6.018e-6
-0.081, -6.008e-6
-0.082, -5.999e-6
-0.083, -5.991e-6
-0.084, -5.984e-6
-0.085, -5.978e-6
-0.086, -5.971e-6
-0.087, -5.964e-6
-0.088, -5.955e-6
-0.089, -5.945e-6
-0.090, -5.934e-6
-0.091, -5.923e-6
-0.092, -5.912e-6
-0.093, -5.901e-6
-0.094, -5.891e-6
-0.095, -5.881e-6
-0.096, -5.873e-6
-0.097, -5.865e-6
-0.098, -5.858e-6
-0.099, -5.851e-6
-0.100, -5.844e-6
-0.101, -5.836e-6
-0.102, -5.829e-6
-0.103, -5.820e-6
-0.104, -5.812e-6
-0.105, -5.804e-6
-0.106, -5.795e-6
-0.107, -5.786e-6
-0.108, -5.777e-6
-0.109, -5.769e-6
-0.110, -5.762e-6
-0.111, -5.755e-6
-0.112, -5.749e-6
-0.113, -5.744e-6
-0.114, -5.739e-6
-0.115, -5.735e-6
-0.116, -5.731e-6
-0.117, -5.728e-6
-0.118, -5.723e-6
-0.119, -5.718e-6
-0.120, -5.711e-6
-0.121, -5.703e-6
-0.122, -5.695e-6
-0.123, -5.686e-6
-0.124, -5.677e-6
-0.125, -5.669e-6
-0.126, -5.660e-6
-0.127, -5.652e-6
-0.128, -5.644e-6
-0.129, -5.637e-6
-0.130, -5.630e-6
