File: 2mm-cv-au-50mv
Potential/V, Current/A
-0.039, -2.679e-6
-0.038, -2.676e-6
-0.037, -2.674e-6
-0.036, -2.671e-6
-0.035, -2.669e-6
-0.034, -2.666e-6
-0.033, -2.664e-6
-0.032, -2.661e-6
-0.031, -2.658e-6
-0.030, -2.655e-6
-0.029, -2.652e-6
-0.028, -2.648e-6
-0.027, -2.645e-6
-0.026, -2.641e-6
-0.025, -2.637e-6
-0.024, -2.634e-6
-0.023, -2.631e-6
-0.022, -2.627e-6
-0.021, -2.624e-6
-0.020, -2.621e-6
-0.019, -2.617e-6
-0.018, -2.614e-6
-0.017, -2.610e-6
-0.016, -2.607e-6
-0.015, -2.604e-6
-0.014, -2.601e-6
-0.013, -2.597e-6
-0.012, -2.594e-6
-0.011, -2.591e-6
-0.010, -2.588e-6
-0.009, -2.585e-6
-0.008, -2.582e-6
-0.007, -2.580e-6
-0.006, -2.577e-6
-0.005, -2.574e-6
-0.004, -2.571e-6
-0.003, -2.569e-6
-0.002, -2.566e-6
-0.001, -2.563e-6
-0.000, -2.560e-6
0.001, -2.558e-6
0.002, -2.556e-6
0.003, -2.554e-6
0.004, -2.552e-6
0.005, -2.550e-6
0.006, -2.548e-6
0.007, -2.545e-6
0.008, -2.543e-6
0.009, -2.540e-6
0.010, -2.537e-6
0.011, -2.534e-6
0.012, -2.530e-6
0.013, -2.526e-6
0.014, -2.523e-6
0.015, -2.518e-6
0.016, -2.514e-6
0.017, -2.510e-6
0.018, -2.506e-6
0.019, -2.502e-6
0.020, -2.497e-6
0.021, -2.493e-6
0.022, -2.488e-6
0.023, -2.483e-6
0.024, -2.478e-6
0.025, -2.473e-6
0.026, -2.468e-6
0.027, -2.464e-6
0.028, -2.459e-6
0.029, -2.455e-6
0.030, -2.450e-6
0.031, -2.446e-6
0.032, -2.442e-6
0.033, -2.438e-6
0.034, -2.434e-6
0.035, -2.431e-6
0.036, -2.427e-6
0.037, -2.423e-6
0.038, -2.418e-6
0.039, -2.414e-6
0.040, -2.409e-6
0.041, -2.404e-6
0.042, -2.398e-6
0.043, -2.393e-6
0.044, -2.387e-6
0.045, -2.382e-6
0.046, -2.376e-6
0.047, -2.370e-6
0.048, -2.364e-6
0.049, -2.357e-6
0.050, -2.351e-6
0.051, -2.344e-6
0.052, -2.338e-6
0.053, -2.332e-6
0.054, -2.327e-6
0.055, -2.322e-6
0.056, -2.317e-6
0.057, -2.314e-6
0.058, -2.310e-6
0.059, -2.307e-6
0.060, -2.303e-6
0.061, -2.299e-6
0.062, -2.292e-6
0.063, -2.283e-6
0.064, -2.273e-6
0.065, -2.260e-6
0.066, -2.247e-6
0.067, -2.234e-6
0.068, -2.221e-6
0.069, -2.210e-6
0.070, -2.200e-6
0.071, -2.191e-6
0.072, -2.182e-6
0.073, -2.173e-6
0.074, -2.162e-6
0.075, -2.149e-6
0.076, -2.136e-6
0.077, -2.122e-6
0.078, -2.108e-6
0.079, -2.096e-6
0.080, -2.084e-6
0.081, -2.072e-6
0.082, -2.061e-6
0.083, -2.047e-6
0.084, -2.031e-6
0.085, -2.013e-6
0.086, -1.994e-6
0.087, -1.976e-6
0.088, -1.959e-6
0.089, -1.942e-6
0.090, -1.925e-6
0.091, -1.907e-6
0.092, -1.887e-6
0.093, -1.868e-6
0.094, -1.851e-6
0.095, -1.835e-6
0.096, -1.820e-6
0.097, -1.801e-6
0.098, -1.777e-6
0.099, -1.749e-6
0.100, -1.720e-6
0.101, -1.691e-6
0.102, -1.662e-6
0.103, -1.634e-6
0.104, -1.606e-6
0.105, -1.578e-6
0.106, -1.549e-6
0.107, -1.518e-6
0.108, -1.484e-6
0.109, -1.448e-6
0.110, -1.414e-6
0.111, -1.381e-6
0.112, -1.349e-6
0.113, -1.315e-6
0.114, -1.276e-6
0.115, -1.232e-6
0.116, -1.188e-6
0.117, -1.143e-6
0.118, -1.100e-6
0.119, -1.058e-6
0.120, -1.014e-6
0.121, -9.685e-7
0.122, -9.207e-7
0.123, -8.694e-7
0.124, -8.152e-7
0.125, -7.579e-7
